"","ID","F.1","F.2","F.3","F.4","W.1","W.2","W.3","W.4","logFC","logCPM","PValue","FDR"
"3245","PmetTSAr1.1-030927",4.87724097956409,5.00660927588924,4.27481407949808,3.47219753666839,2.1836978463845,3.52069394455545,3.79351670595083,3.52451949168737,-0.437759847227669,1.95945590940097,0.155478163958722,0.805003638129015
"3246","PmetTSAr1.1-008611",3.93758904772147,4.3548613228149,3.94876893784144,2.80629663922514,5.03930272242577,4.93730452579669,4.74189588243854,5.48258587595812,0.420442685215622,2.16190025605571,0.155759503800462,0.805093331720318
"3247","PmetTSAr1.1-014322",9.70973662904044,2.31074274271811,6.44844835720896,7.27734552205841,4.28340731406191,1.10412295302626,7.19187542169845,3.16087859175137,-0.708431266466899,2.38552714855872,0.155822918730973,0.805173061431557
"3248","PmetTSAr1.1-002089",13.8263069971129,14.5754542232989,12.2448064311047,4.6137419322854,19.2893309763964,16.7910018894183,13.9359051211666,15.5806139434116,0.53363610035397,3.8001380812277,0.156027299989083,0.805372449191466
"3249","PmetTSAr1.1-003271",35.2145747790545,35.5498883495094,35.9736472961152,47.0887063192015,24.6925833398863,35.3527670053881,22.4186299775289,29.7905814178337,-0.454054341361335,5.0580295418302,0.156053512475948,0.805372449191466
"3250","PmetTSAr1.1-005098",34.5433948277383,19.0191902669875,32.4233779758541,32.2961935259978,24.8325639710648,12.4578401115039,30.1373827194983,15.105083535803,-0.518933379782542,4.65245519852705,0.155944333263484,0.805372449191466
"3251","PmetTSAr1.1-009239",3.53488107693177,3.46611411407717,2.49967941936752,2.28308879123401,5.65521749961114,0.27082261111965,6.95478062757652,8.3357683216098,0.84551618164483,2.06784816776642,0.15602558931984,0.805372449191466
"3252","PmetTSAr1.1-001257",17.1374614236059,13.4793326658556,19.0192999299703,49.0388446617139,8.11887660835263,1.18745298721693,15.8063196081285,27.5807636412995,-0.904864077393504,4.244424898849,0.156181583652387,0.805537845225869
"3253","PmetTSAr1.1-021923",4.38504234859891,2.93286578883453,3.58649655822296,3.56732623630314,4.11543055664771,5.52061476513132,4.95264681054692,4.78327645300428,0.42469267785545,2.10315225654325,0.156166901585422,0.805537845225869
"3254","PmetTSAr1.1-008289",7.24874347421452,6.60635425161716,10.7594896746689,16.1243145880902,7.13901219010318,6.95805785492023,7.53434567987457,7.04903898337473,-0.504254541452429,3.12519798225242,0.156383162345384,0.805587868241383
"3255","PmetTSAr1.1-009608",4.0718250379847,3.96973753236188,2.06495256382534,2.04526704214714,2.51965136121289,6.45807764977626,3.13492005561214,5.62244776054889,0.544177612128637,1.92925778600714,0.15638334049721,0.805587868241383
"3256","PmetTSAr1.1-015817",14.497486948429,9.62809476132546,33.618876828595,38.527123352074,16.909660246362,5.93726493608463,28.3196559645635,5.48258587595812,-0.764724325935912,4.25974756772684,0.156356187465895,0.805587868241383
"3257","PmetTSAr1.1-025821",3.669117067195,5.36210815938433,1.73890742216871,0.237821749086876,4.64735695512599,6.72890026089591,2.63438660135474,5.28677923753105,0.803634859569559,1.95212644963558,0.156379275465678,0.805587868241383
"3258","PmetTSAr1.1-025101",7.29348880430226,6.28048027507999,6.59335730905636,5.85041502753716,5.37525623725416,4.02067414969941,5.34780480075013,4.55949743765905,-0.431155815907733,2.51582214381864,0.156455912580097,0.805714334336671
"3259","PmetTSAr1.1-002483",10.7836245511463,12.56096055016,9.92626320154638,9.37017691402293,16.7976757414192,14.3119333722461,14.8842842976543,12.1120392055606,0.445412786974295,3.66248551387167,0.156681752379769,0.806465594895658
"3260","PmetTSAr1.1-003301",52.8889801637133,51.9324618972416,46.6606824948604,49.562052509705,28.8640061490054,32.1028956719523,45.7592952655319,39.3571343238423,-0.46071895257832,5.44111041478765,0.156745995050348,0.806465594895658
"3261","PmetTSAr1.1-005420",31.7691843622982,36.1720113956258,29.815016842601,29.8228473354943,44.7378097246466,40.6442241764951,48.9732469191847,39.2452448161696,0.44411247728473,5.23710268557922,0.156745554283756,0.806465594895658
"3262","PmetTSAr1.1-001642",70.6976215386354,48.2885983414169,86.8366893945499,123.477052125906,61.8434428546585,52.664581608498,51.6076335205394,56.4762289977523,-0.564781729927586,6.10919447947707,0.157044130078424,0.807054775635605
"3263","PmetTSAr1.1-002959",78.9755076048681,51.3399637580832,93.031547086026,113.869053462796,63.4952143025647,25.5823204965331,56.2178100729102,74.2946330946162,-0.618820938331276,6.12193832734827,0.156962217282885,0.807054775635605
"3264","PmetTSAr1.1-005456",22.8201183447494,25.3589203559834,22.0261606808037,23.6394818592355,35.6670648242802,34.8527868002441,27.47665225213,28.7276310949438,0.433229947149302,4.78865675299113,0.157052917061047,0.807054775635605
"3265","PmetTSAr1.1-021314",3.57962640701952,5.27323343851056,4.70954093504025,5.89797937735453,6.6630780440963,8.18717585923249,6.00640145108881,5.73433726822151,0.450641822528492,2.5423682619234,0.156913938408296,0.807054775635605
"3266","PmetTSAr1.1-014910",56.1106439300309,86.1788543406024,65.9335730905636,44.9007462276022,120.60731182339,88.9756440070787,94.5744789886353,76.0568928404599,0.58669669375833,6.30817007479825,0.157131591018365,0.807211829181301
"3267","PmetTSAr1.1-001189",116.919547519275,111.597024510502,95.8572716470501,81.6679886364333,155.070543219535,209.51253846387,111.408209371292,143.218569820947,0.6087769109024,7.00258389293688,0.157346830327055,0.807603200514846
"3268","PmetTSAr1.1-001527",186.767007786243,192.858144296088,156.719031422955,157.580690944964,297.206876118178,295.884118902491,230.50882761854,234.967966112491,0.609242917250364,7.77566247845313,0.15760193892909,0.807603200514846
"3269","PmetTSAr1.1-006203",47.1615779124821,42.9561150889905,40.2846886135751,38.5746877018913,21.5290210752523,30.8946101761877,36.9341001509935,33.7626589402115,-0.456675809549253,5.19246112590468,0.157544157584971,0.807603200514846
"3270","PmetTSAr1.1-008179",4.20606102824793,4.94735946197339,3.58649655822296,3.13924708794677,6.77506254903909,6.64557022670525,4.1096430981134,4.30774604539567,0.456983980376143,2.25861571751651,0.157737256412394,0.807603200514846
"3271","PmetTSAr1.1-009010",4.96673163973958,5.77685685679528,5.47031293223906,4.9942567308244,6.35512065550361,7.33304300877821,7.37628248379328,7.41267988331073,0.423691102289155,2.65056961888251,0.157374001302544,0.807603200514846
"3272","PmetTSAr1.1-009634",6.98027149368806,10.9019657605162,7.13676587848408,7.13465247260629,11.9543459026434,10.0621016285224,11.4595817158931,10.6295032288984,0.453452008868332,3.26342395479276,0.157655674677763,0.807603200514846
"3273","PmetTSAr1.1-010021",1.74506787342201,3.52536392799301,2.42722494344382,1.80744529306026,3.19155839086966,4.37482679500973,2.31826020919217,3.35668523017844,0.468403226059732,1.54457366606527,0.157697798829247,0.807603200514846
"3274","PmetTSAr1.1-016715",4.56402366894988,4.53261076456245,7.10053864052223,3.94784103484215,3.41552740075525,2.31240844879085,3.81986057196438,4.9511107145132,-0.478119036433071,2.132723681531,0.157730758158063,0.807603200514846
"3275","PmetTSAr1.1-016915",17.8533867050098,18.1008181512919,18.1136189809241,20.3099773720192,14.4180050113848,13.0828153679338,13.5670909969769,14.1540227205858,-0.429454078915752,4.0226896008901,0.15768287203354,0.807603200514846
"3276","PmetTSAr1.1-018524",4.38504234859891,3.34761448624547,6.91940245071299,13.2228892492303,5.09529497489717,0.999960410287937,7.77144047399649,2.54548629955199,-0.762932924039677,2.47873967412364,0.157258058582138,0.807603200514846
"3277","PmetTSAr1.1-021931",5.41418494061702,7.85060034384999,5.43408569427722,5.61259327845028,9.51868292013757,10.0621016285224,6.19080851318365,7.80429316016488,0.463828252049988,2.86925684825338,0.157683976128315,0.807603200514846
"3278","PmetTSAr1.1-016532",4.92198630965183,5.06585908980509,3.15176970268079,4.28079148356377,5.34726011101846,3.97900913260408,8.87788284656548,6.15392292199381,0.482161141451818,2.40292578453715,0.157928340698083,0.808334868893363
"3279","PmetTSAr1.1-001776",64.1200580157371,55.1319518486975,60.4994873962863,58.4090215757368,38.9706077200926,40.2900715311848,44.9426354191119,49.0355767375234,-0.459116778860226,5.68588385995811,0.158024730392633,0.808398734446852
"3280","PmetTSAr1.1-021579",6.26434621228415,10.0724683656943,4.52840474523101,1.95013834251239,8.65080300683091,8.9579786754961,7.85047207203713,8.83927110613657,0.583408202717961,2.85117015374796,0.158037182559642,0.808398734446852
"3281","PmetTSAr1.1-010452",3.22166376631756,3.73273827669849,2.53590665732937,3.13924708794677,5.93517876196813,4.10400418389008,3.08223232358505,4.08396703005044,0.443516981930169,1.92469824728721,0.158085882965004,0.808401385061515
"3282","PmetTSAr1.1-000142",857.812723112139,762.693229631766,798.810597058751,1583.22694802115,662.500331241575,580.122865526837,652.53756115557,638.273696518431,-0.659808750724357,9.67426525486018,0.158702655408861,0.809767596425902
"3283","PmetTSAr1.1-002719",56.4686065707329,70.2110294902811,38.5457811914064,23.829739258505,42.8340731406191,126.515824409972,36.8550685529529,93.735435052733,0.665659017556326,5.93554440937377,0.15865467071905,0.809767596425902
"3284","PmetTSAr1.1-006230",9.9782086095669,6.66560406553301,23.2578867715065,43.6165087825331,14.222032127735,2.91655119667315,20.4691838925264,9.95816618286272,-0.81168311930864,4.03739633841999,0.158739159890618,0.809767596425902
"3285","PmetTSAr1.1-008113",16.5110268023775,21.6261820792849,10.5783534848596,4.85156368137228,20.3251876471173,28.0405565051576,13.4090278008956,19.4967467119531,0.60003272803577,4.08171453378957,0.15866287208615,0.809767596425902
"3286","PmetTSAr1.1-015975",4.56402366894988,6.07310592637452,10.252308343203,42.1420139381945,16.0137842068197,4.24983174372373,9.64185496095836,4.67138694533167,-0.865275125537983,3.61245226021913,0.158503431680716,0.809767596425902
"3287","PmetTSAr1.1-016852",6.84603550342482,4.88810964805754,4.85444988688765,4.6137419322854,3.13556613839826,4.02067414969941,4.13598696412695,4.44760792998644,-0.427994097269828,2.22391562968789,0.158698819338489,0.809767596425902
"3288","PmetTSAr1.1-017135",9.08330200781202,7.1396025768598,9.5639908219279,12.8899388005087,6.32712452926791,5.58311229077432,9.79991815703965,5.98608866048489,-0.48019813487052,3.06105474351904,0.15845145144139,0.809767596425902
"3289","PmetTSAr1.1-017774",0.626434621228415,0.385123790453018,26.0473840945688,5.94554372717191,5.23527560607566,0,3.68814124189664,2.32170728420676,-1.55308526225568,2.47880780220463,0.158691190053864,0.809767596425902
"3290","PmetTSAr1.1-004271",20.7170878306254,19.7301880339777,25.9749296186451,32.1059361267283,16.265749342941,15.43688883382,21.6019701311089,18.4617687659814,-0.456779735371408,4.41532573291181,0.158815818654127,0.809880113715507
"3291","PmetTSAr1.1-008142",10.7388792210585,9.65771966828339,12.172351955181,15.6011067400991,7.83891534599564,10.1037666456177,7.40262634980683,9.59452528292672,-0.461640338866585,3.38408849477039,0.158906027795414,0.809880113715507
"3292","PmetTSAr1.1-021785",3.93758904772147,5.8064817637532,4.45595026930732,3.23437578758152,6.38311678173931,6.47891015832393,4.97899067656047,5.90217152973043,0.440385883552575,2.38366175461925,0.158866691052819,0.809880113715507
"3293","PmetTSAr1.1-004612",43.7161874957258,48.9107213875333,42.7481407949808,35.1024901652229,64.587063225757,60.9559200104688,48.1565870727647,61.4832844661018,0.463938132533623,5.66611057095018,0.159003428950103,0.81013043757207
"3294","PmetTSAr1.1-019178",15.1686668997452,7.73210071601829,10.3972172950504,8.03837511913642,7.97889597717414,6.47891015832393,7.19187542169845,8.05604455242826,-0.475881421983744,3.15881715645594,0.159269802958877,0.811241273237412
"3295","PmetTSAr1.1-000669",130.790599846476,144.154797257261,161.71839026169,269.214219966344,116.211920004385,128.390750179262,95.3384511030281,119.749745586616,-0.618673050775012,7.18728834118941,0.159890077125338,0.811687575477523
"3296","PmetTSAr1.1-000967",229.543543350126,153.694017297712,258.119070478168,334.044428767426,176.655556547259,103.995882669945,173.974891153467,171.162974362182,-0.64028562154538,7.64524809699329,0.159898038094501,0.811687575477523
"3297","PmetTSAr1.1-003018",65.7308898988959,30.8099032362415,76.2221086717284,34.0560744692407,35.6670648242802,22.0616265519776,50.3167840858756,32.4479572250583,-0.557897906687979,5.44176687760296,0.160199712233314,0.811687575477523
"3298","PmetTSAr1.1-003714",12.3497111042173,11.8499627831698,15.5777123235947,20.024591273115,12.7382374372429,12.4995051285992,9.19400923872805,8.75535397538211,-0.468316123946202,3.69209597960558,0.159653794143467,0.811687575477523
"3299","PmetTSAr1.1-004541",51.5913655911688,55.0727020347816,39.3065531886052,40.0967468960473,69.0944395497045,63.9141362242373,56.6129680631134,69.4554118877756,0.477376404274443,5.79991878620586,0.160118083503806,0.811687575477523
"3300","PmetTSAr1.1-004925",27.2946513535238,21.6261820792849,26.9892922815768,33.2474805223453,17.3016060136618,17.6451347398726,22.2869106474611,22.937349072886,-0.444780407162083,4.56782645512901,0.160059978639828,0.811687575477523
"3301","PmetTSAr1.1-005315",13.4683443564109,16.7676973381853,12.4259426209139,9.08479081511867,17.0216447513048,17.9576223680875,17.7294218271174,18.3219068813907,0.455497249742376,3.94656412562148,0.160199178934923,0.811687575477523
"3302","PmetTSAr1.1-006031",14.7659589289555,11.4352140857589,12.3172609070284,7.61029597078004,19.6252844912248,14.3952634064368,15.7272880100878,14.0701055898313,0.467594515075848,3.78779433631543,0.160124487341936,0.811687575477523
"3303","PmetTSAr1.1-008528",6.89078083351257,6.54710443770131,8.62208263491985,21.92716526581,6.85905092774619,7.66636314554085,5.24242933669594,9.4826357752541,-0.586256931650788,3.20121213747691,0.16022823041969,0.811687575477523
"3304","PmetTSAr1.1-010187",2.50573848491366,4.08823716019358,1.19549885274099,0.380514798539002,4.08743443041201,3.6665215043891,2.63438660135474,2.74129293797906,0.672844367544179,1.4544371164951,0.159909516443824,0.811687575477523
"3305","PmetTSAr1.1-010192",1.87930386368525,3.22911485841377,1.92004361197795,1.75988094324288,4.3393995665333,2.74989112829183,2.18654087912444,2.90912719948798,0.459354086964051,1.42862158132058,0.159794254606239,0.811687575477523
"3306","PmetTSAr1.1-013817",17.3611880740447,17.1824460355962,18.1498462188859,19.9294625734802,29.367936421248,22.8115968596936,24.7632340527346,21.1750893270424,0.4341690364185,4.42013700654673,0.159589184293444,0.811687575477523
"3307","PmetTSAr1.1-014128",7.7409421051797,6.01385611245867,6.30353940536157,8.70427601657967,5.71120975208254,5.81226988479863,4.95264681054692,4.75530407608613,-0.435038408200781,2.65554249327029,0.159614210007298,0.811687575477523
"3308","PmetTSAr1.1-016384",27.6526139942258,23.8776750080871,31.8437421684645,48.8485872624444,23.9086918052867,15.7285439534873,33.0352079809885,20.6156417886793,-0.502818068786607,4.81946337135647,0.159631532440906,0.811687575477523
"3309","PmetTSAr1.1-018776",3.89284371763372,3.31798957928754,6.30353940536157,9.6079986631098,1.98772496273461,3.33320136762646,5.76930665696689,4.41963555306828,-0.572746674630135,2.28544684744989,0.159879785951389,0.811687575477523
"3310","PmetTSAr1.1-018993",3.75860772737049,4.76961002022584,4.49217750726917,2.71116793959039,2.09970946767741,3.10404377360214,2.95051299351731,3.4406023609329,-0.444087354164908,1.79721228963285,0.160114163261984,0.811687575477523
"3311","PmetTSAr1.1-020312",3.08742777605433,2.54774199838151,5.50654017020091,7.99081076931904,3.24755064334105,1.77076322655156,5.1107100066282,2.62940343030645,-0.58195664428102,2.01120772542814,0.160113992883184,0.811687575477523
"3312","PmetTSAr1.1-027647",6.13011022202092,3.05136541666622,2.17363427771089,4.13809843411165,2.43566298250579,0.708305290620622,3.89889217000502,2.96507195332429,-0.629419822898853,1.69213047965397,0.159812801791611,0.811687575477523
"3313","PmetTSAr1.1-012775",52.3072908725727,39.7862500444926,62.2383948184551,85.0926218232843,46.3055927938457,37.9776630823939,41.1227748471475,44.6439135613733,-0.493329817918364,5.67897432567289,0.160306718508202,0.811840061313196
"3314","PmetTSAr1.1-004250",26.8024527225586,30.6617787014519,34.7781484433742,39.6211033978736,47.2854572120952,48.3314198305836,43.4146911903262,40.8396703005044,0.448044896293843,5.28666607104363,0.160407579825808,0.812024840537235
"3315","PmetTSAr1.1-024965",6.21960088219641,6.60635425161716,4.85444988688765,7.27734552205841,8.00689210340984,10.2287616969037,7.42897021582038,8.36374069852796,0.44843305237718,2.89547765007779,0.160440001572353,0.812024840537235
"3316","PmetTSAr1.1-014891",10.0676992697424,1.03687174352736,22.0623879187655,149.68500887528,15.2298926722201,0.0833300341906614,40.3061150007276,2.88115482256983,-1.64381615621306,4.91532372838397,0.160686995995521,0.81253960783992
"3317","PmetTSAr1.1-018084",4.34029701851116,6.13235574029037,5.39785845631537,4.9942567308244,6.49510128668211,6.04142747882295,6.48059103933267,9.45466339833595,0.445337376128474,2.64047316226517,0.160668397596907,0.81253960783992
"3318","PmetTSAr1.1-023959",6.53281819281062,7.64322599514452,7.39035654421701,7.84811771986692,10.4425550859156,9.20796877806809,10.2741077452835,9.76235954443564,0.431510052173868,3.12182060805947,0.160619874614554,0.81253960783992
"3319","PmetTSAr1.1-018512",2.90844645570336,4.14748697410943,3.62272379618481,2.61603923995564,4.75934146006878,4.24983174372373,5.21608547068239,3.69235375319629,0.42385603439705,1.98973009115253,0.160752709223891,0.812626982632854
"3320","PmetTSAr1.1-000301",320.376563428247,319.919370238627,340.427355127487,296.373463712065,236.231313176826,228.949268938842,169.206651405015,204.114434371768,-0.606975023433347,8.04713900725878,0.16109148537406,0.812642256237651
"3321","PmetTSAr1.1-001261",4.16131569816019,5.12510890372094,5.25294950446798,4.2332271337464,7.02702768516038,5.7706048677033,8.27197392825389,4.58746981457721,0.448201561463866,2.4912380403635,0.160915342836641,0.812642256237651
"3322","PmetTSAr1.1-004328",21.3882677819416,19.5228136852722,19.562708499398,67.2084262919512,21.4450326965452,20.2700308168784,20.8906857487431,22.6296529267863,-0.582134718620395,4.73635622882597,0.161094775554084,0.812642256237651
"3323","PmetTSAr1.1-006699",14.0052883174639,11.5833386205485,14.0923955671589,15.458413690647,10.8904931056868,10.895401970429,9.7735742910261,9.1189948753181,-0.437781969110221,3.58854957437542,0.160970187420761,0.812642256237651
"3324","PmetTSAr1.1-022520",3.13217310614208,3.40686430016132,2.42722494344382,2.28308879123401,3.66749253687653,3.99984164115175,3.16126392162569,4.22382891464121,0.416090357321857,1.74685506941926,0.160808485888109,0.812642256237651
"3325","PmetTSAr1.1-023421",3.44539041675628,3.28836467232962,2.46345218140567,2.04526704214714,4.59136470265459,4.93730452579669,2.44997953925991,3.52451949168737,0.461593640076489,1.77110784636948,0.161050279111822,0.812642256237651
"3326","PmetTSAr1.1-024830",3.3558997565808,4.3548613228149,3.15176970268079,2.85386098904252,4.56336857641889,5.91643242753696,4.13598696412695,3.86018801470521,0.426555601171067,2.03388601202028,0.16097214857089,0.812642256237651
"3327","PmetTSAr1.1-001927",60.0034876476646,59.9904365897971,73.8673382042083,87.4708393141531,47.6774029793949,45.4773661595535,62.8037765762971,43.6928527461561,-0.494664479239667,5.91107283887414,0.161330752264205,0.812963090100675
"3328","PmetTSAr1.1-004116",43.8504234859891,10.7242163187687,13.1867146181127,6.99195942315416,3.63949641064083,3.43736391036478,20.8906857487431,13.3428237899593,-0.855304840245073,3.86272789795467,0.161316586986129,0.812963090100675
"3329","PmetTSAr1.1-015801",28.0105766349277,21.7446817071166,35.1404208229927,47.2313993686536,32.5874909383533,16.0410315817023,26.7917117357777,17.2309841815827,-0.511709869767875,4.81476194774964,0.161352192754515,0.812963090100675
"3330","PmetTSAr1.1-023434",6.08536489193318,7.34697692556527,5.21672226650613,4.37592018319852,9.07074490036639,8.33300341906614,6.95478062757652,7.1889008679655,0.451631583481879,2.78489201802053,0.161300419320181,0.812963090100675
"3331","PmetTSAr1.1-015091",75.843334498726,96.4883219619601,84.5906006409153,93.2736899918729,123.154959310839,148.514953436306,137.251541930582,110.854529726643,0.569698641321105,6.76576934897576,0.161562899860685,0.813780346401252
"3332","PmetTSAr1.1-001819",97.9922728921592,71.3664008616401,100.965312199671,95.3665213838374,71.7820676683315,62.99750584814,48.8415275891169,64.8959144501166,-0.557192899880081,6.26352542313457,0.161982516655895,0.813843278156301
"3333","PmetTSAr1.1-003223",59.6455250069627,51.5769630137465,56.6231729343686,46.898448919932,37.7387781657219,42.769140048357,34.3260574156523,42.7417919309389,-0.446513252655425,5.54209849754796,0.162046384083771,0.813843278156301
"3334","PmetTSAr1.1-004115",60.3167049582788,12.6202103640758,15.7950757513658,8.13350381877117,3.66749253687653,3.08321126505447,27.3185890560487,16.3358681202018,-0.942142683089357,4.20523115073779,0.162075544267984,0.813843278156301
"3335","PmetTSAr1.1-004805",37.4070959533539,33.5650195833285,30.6120160777617,30.4411838831202,20.6891372881814,27.7489013854903,22.0234719873257,27.3849570028725,-0.432017139722755,4.84744597462893,0.161988186425442,0.813843278156301
"3336","PmetTSAr1.1-005215",12.7971644050948,12.9164594336551,15.034303754167,12.0337805037959,20.6611411619457,15.2910612739864,22.3132545134747,13.9302437052405,0.451313935671371,3.97176618706497,0.162073492256551,0.813843278156301
"3337","PmetTSAr1.1-009423",2.2372665043872,4.44373604368867,1.9562708499398,0.99885134616488,4.56336857641889,3.87484658986576,2.29191634317863,3.55249186860552,0.554797535749022,1.61630272820473,0.162180955642566,0.813843278156301
"3338","PmetTSAr1.1-015103",10.3809165803566,11.1093401092217,12.8606694764561,33.4853022714322,10.0226131923801,9.27046630371108,16.1487898663046,9.81830429827195,-0.582467445713509,3.82577665736294,0.162180083631679,0.813843278156301
"3339","PmetTSAr1.1-016466",6.57756352289836,2.75511634708698,8.69453711084355,2.71116793959039,12.0103381551148,2.18741339750486,16.4912601244807,4.64341456841351,0.76767069534801,2.82311044858777,0.161682440514516,0.813843278156301
"3340","PmetTSAr1.1-016564",26.6234714022076,49.5624693406077,27.0979739954624,26.9689863464518,25.000540728479,11.5412097354066,30.3744775136202,23.8044927573488,-0.522678380524297,4.79074707195569,0.161736103634659,0.813843278156301
"3341","PmetTSAr1.1-018218",9.48600997860172,11.3463393648851,8.25981025530137,6.80170202388466,13.7460979817281,14.3952634064368,10.6956096015003,10.6015308519803,0.460458465809777,3.42461720492561,0.161853477259361,0.813843278156301
"3342","PmetTSAr1.1-018428",6.6223088529861,9.18372115695659,3.36913313045187,1.66475224360813,4.28340731406191,20.0825382399494,4.21501856216759,6.96512185262027,0.768555758769237,2.8346844037126,0.162195696489472,0.813843278156301
"3343","PmetTSAr1.1-021863",10.1571899299179,10.5168419700632,9.45530910804236,8.8469690660318,6.5510935391535,8.18717585923249,7.06015609163071,7.13295611412919,-0.429757073752723,3.09506639517619,0.162205979386975,0.813843278156301
"3344","PmetTSAr1.1-027272",2.37150249465043,1.42199553398038,4.02122341376514,12.8423744506913,4.03144217794062,1.58327064962257,4.6628642843979,1.62239786125291,-0.791868664653612,2.03650209050439,0.1620252572726,0.813843278156301
"3345","PmetTSAr1.1-004888",94.00993851435,91.8372115695659,87.1265072982447,136.842634424589,159.829884679604,173.659791253338,157.773413555136,126.323254162382,0.591736917525172,7.00555288294919,0.162356792692138,0.814356432821732
"3346","PmetTSAr1.1-017819",7.38297946447775,8.88747208737735,8.15112854141582,5.3747715293634,9.74265193002316,13.1869779106722,9.37841630082289,8.6994092215458,0.459121312717409,3.15749026661411,0.162498381922758,0.8145795792949
"3347","PmetTSAr1.1-019367",9.44126464851397,11.8499627831698,9.12926396638572,8.22863251840592,6.6350819178606,5.291457171107,7.85047207203713,8.50360258311872,-0.452527864435814,3.07427112876695,0.162492016060412,0.8145795792949
"3348","PmetTSAr1.1-007922",10.9626058714973,12.8275847127813,8.87567330065279,5.27964282972865,9.37870228895908,19.7908831202821,11.6176449119744,13.7903818206498,0.523096333467455,3.54108975920658,0.162605374703183,0.814707884343944
"3349","PmetTSAr1.1-019764",11.7680218130767,16.2048241059847,13.0418056662653,11.6057013554396,9.57467517260897,11.145392073001,7.24456315372554,10.4336965904713,-0.455165096499207,3.51545656245572,0.162636231213119,0.814707884343944
"3350","PmetTSAr1.1-029140",4.96673163973958,6.10273083333245,6.7020390229419,16.3145719873597,9.29471391025198,3.06237875650681,6.1644646471701,3.41262998401475,-0.634754714818446,2.81654109450109,0.162669651481238,0.814707884343944
"3351","PmetTSAr1.1-001099",101.885116609793,96.932695566329,93.248910513797,362.05983080986,98.6303527283666,104.683355452018,99.3163748710738,95.357832913986,-0.716699837740845,7.03948932062858,0.162822903393446,0.814745801710482
"3352","PmetTSAr1.1-002983",36.0199907206339,38.1272552548488,35.9736472961152,40.3345686451342,46.837519192324,76.3719763357412,38.2512934516709,47.3572341224342,0.473083671726985,5.49119950049728,0.162799259608039,0.814745801710482
"3353","PmetTSAr1.1-008271",57.7214758131897,16.086324478153,35.9011928201915,48.8961516122618,26.5963199239138,12.4161750944086,41.2018064451882,23.8604375111851,-0.607430506239226,5.03893828418219,0.162800341156711,0.814745801710482
"3354","PmetTSAr1.1-019613",7.24874347421452,7.05072785598603,7.6077199719881,12.7948101008739,6.5230974129178,4.95813703434435,6.7176858334546,6.85323234494766,-0.468558904799529,2.91035978473723,0.162976020713493,0.81486833433264
"3355","PmetTSAr1.1-019621",7.38297946447775,7.46547655339697,7.71640168587365,8.75184036639705,10.7225163482726,10.457919290928,11.933771304137,9.17493962915441,0.433796458025557,3.2121666452134,0.162959763157071,0.81486833433264
"3356","PmetTSAr1.1-026610",5.86163824149446,3.58461374190886,6.01372150166679,3.94784103484215,3.49951577946234,2.45823600862451,5.29511706872303,2.6573758072246,-0.480263589802688,2.07623502547624,0.162993093933743,0.81486833433264
"3357","PmetTSAr1.1-027726",2.01353985394848,3.05136541666622,2.24608875363458,3.18681143776414,3.41552740075525,4.33316177791439,3.81986057196438,2.62940343030645,0.436005676818955,1.65801289717648,0.163192311046066,0.815621267420581
"3358","PmetTSAr1.1-000815",183.634834680101,120.425246783963,217.146064343318,372.809373868587,164.589226139673,126.432494375781,154.269679375334,121.539977709378,-0.657303533122342,7.51292191328037,0.163544859265022,0.815721843924508
"3359","PmetTSAr1.1-002120",151.820904987715,71.3367759546822,264.350155407606,345.840387522135,166.464966597465,59.3934818693939,184.459749826859,77.5114564402039,-0.772495115478121,7.36794556020839,0.163536577464001,0.815721843924508
"3360","PmetTSAr1.1-005294",69.3105163059154,61.975305355978,54.8842655121999,50.1328247075135,35.3311113094518,45.3523711082675,35.3271243241671,54.4622178596452,-0.47107703834015,5.66963989661618,0.163640874334562,0.815721843924508
"3361","PmetTSAr1.1-008226",48.6381738053777,29.5656571440086,22.6420237261551,16.3145719873597,18.7854007041538,17.5409721971342,18.2562991473884,27.2171227413635,-0.51834385681409,4.63935621585834,0.163636178539255,0.815721843924508
"3362","PmetTSAr1.1-013243",13.5578350165864,14.7532036650464,11.3753527200203,19.5013834251239,18.7574045779182,24.6656901204358,19.0202712617812,18.5177135198177,0.45279394550751,4.13633134049746,0.163685655382796,0.815721843924508
"3363","PmetTSAr1.1-014106",9.39651931842623,9.65771966828339,11.0130803404018,12.1764735532481,8.06288435588123,8.52049599599513,6.03274531710236,8.50360258311872,-0.440079763291862,3.2054056613134,0.163807785629661,0.815721843924508
"3364","PmetTSAr1.1-014112",9.35177398833849,9.24297097087244,11.2304437681729,13.2704535990477,8.7907836380094,8.16634335068482,5.71661892493979,8.81129872921841,-0.451952053749089,3.22878354678634,0.1637284982826,0.815721843924508
"3365","PmetTSAr1.1-016536",2.63997447517689,2.81436616100283,1.8838163740161,3.04411838831202,3.07957388592686,4.22899923517607,3.34567098372052,3.21682334558768,0.421663527192826,1.63170177591257,0.16379943958666,0.815721843924508
"3366","PmetTSAr1.1-018210",4.56402366894988,3.67348846278264,8.44094644511061,29.4898968867727,9.96662093990875,2.68739360264883,9.79991815703965,3.32871285326029,-0.839099554104271,3.17383833295588,0.163424137315584,0.815721843924508
