"","ID","F.1","F.2","W.3","W.4","F.3","F.4","W.1","W.2","logFC","logCPM","PValue","FDR"
"7712","PmetTSAr1.1-007713",4.20606102824793,3.67348846278264,5.03167840858756,4.5315250607409,4.70954093504025,15.9816215386381,4.00344605170492,1.91659078638521,0.601746118696383,2.47035100967907,0.232966484586447,1
"7713","PmetTSAr1.1-007714",17.4954240643079,15.8197003155317,11.7493642420422,14.6015807512762,14.5995768986248,12.4618596521523,12.3182955437074,14.7285835431994,-0.139833708617388,3.83607069329021,0.669154855279623,1
"7714","PmetTSAr1.1-007715",10.4704072405321,10.1317181796102,9.29938470278224,11.1330060134252,11.0855348163255,7.37247422169316,12.7942296897143,14.2911008636984,0.152998869103807,3.44488746028064,0.661056642969725,1
"7715","PmetTSAr1.1-007716",22.8648636748372,26.8401657038796,23.5514162161114,29.7346366639974,26.9892922815768,35.1976188648577,26.3723509140282,31.748743026642,0.223678384000033,4.8059457852011,0.479797964724459,1
"7716","PmetTSAr1.1-007717",25.2811114995753,7.52472636731282,35.0109979320045,8.58751971387318,20.2510260206731,29.53746123659,9.54667904637327,4.02067414969941,-0.271745484483522,4.13030285722784,0.636820363151342,1
"7717","PmetTSAr1.1-007718",34.4986494976506,38.0087556270171,37.9878547915354,35.5249186860552,30.4671071259143,28.3483524911557,37.7947704181933,33.4153437104552,-0.167068280914511,5.11144438884261,0.592638882805986,1
"7718","PmetTSAr1.1-007719",22.2384290536087,20.7670597775051,14.4891263074511,22.1261501422596,22.8593871539262,15.5535423902817,20.7171334144171,25.4989904623424,0.089373225904823,4.36421925688219,0.791597097534813,1
"7719","PmetTSAr1.1-007720",11.7680218130767,13.7755817354349,12.223553830286,14.5456359974399,8.07867406549213,9.70312736274455,12.1223226600576,14.5410909662704,-0.233380345002277,3.60429365443952,0.490618139678809,1
"7720","PmetTSAr1.1-007721",9.12804733789977,4.53261076456245,15.5165370819794,8.27982356777349,14.5995768986248,27.634887243895,15.5938423132842,8.29133840197081,0.817201231055966,3.69975004214133,0.0636814474315899,1
"7721","PmetTSAr1.1-007722",12.9761457254457,13.716331921519,11.3015185198118,13.2589066592049,12.8606694764561,9.56043431329243,11.9263497764077,15.686878936392,-0.0328389606350717,3.66971619470472,0.920311777134778,1
"7722","PmetTSAr1.1-007724",10.3809165803566,9.24297097087244,6.50693490534622,7.94415504475565,9.09303672842388,7.46760292132791,8.39883787070962,6.33308259849027,-0.121985096748297,3.04047856695886,0.718750427125465,1
"7723","PmetTSAr1.1-007725",14.9896855793942,15.1679523624573,17.1498567748194,17.0911222969919,14.9618492782433,11.5105726558048,18.589427820504,22.3324491630973,0.0671722385402171,4.04816605933281,0.844956007191053,1
"7724","PmetTSAr1.1-007726",9.21753799807525,8.50234829692433,7.34993861777973,7.38470750639258,6.99185692663669,6.13580112644141,9.85463643496595,7.22888046603988,-0.10050198244915,2.98097978774182,0.763980107794081,1
"7725","PmetTSAr1.1-007728",36.870151992301,26.6031664482162,35.6695945823432,30.573807971542,30.0323802703721,32.581579624902,38.5786619527928,32.4570483172626,0.0434220245053651,5.0435754162684,0.892617116699159,1
"7726","PmetTSAr1.1-007729",11.8575124732521,8.41347357605056,18.5197378075238,13.7064646898953,10.7594896746689,13.6034040477693,15.9577919543483,12.1870175003842,-0.000321656796008401,3.72125832298656,1,1
"7727","PmetTSAr1.1-007730",28.5922659260684,22.5741791019385,21.0750928108379,21.3429235885513,32.8581048313962,41.4761130407512,12.3182955437074,16.9993269748949,0.14622377070536,4.6264332704358,0.709380667926149,1
"7728","PmetTSAr1.1-007731",17.5849147244834,17.0343215008066,11.7230203760286,17.286928935419,15.5414850856328,3.90027668502477,19.9892341322889,29.1446794581838,0.110378892559459,4.05318821448007,0.815512544202231,1
"7729","PmetTSAr1.1-007732",20.448615850099,21.98168096278,13.8832173891395,20.9792826886153,20.1785715447494,20.6904921705582,17.3016060136618,21.290823735714,0.0401492271055203,4.29673208314361,0.902714728058873,1
